,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,cred_hist_length,Current_loan_status
13507,26,92700,2,6,1,0,1500,9.63,6,2.0,1.0
13508,23,92700,2,2,3,0,25000,10.99,3,4.0,1.0
13509,24,34800,1,8,3,0,1700,10.38,4,2.0,1.0
13510,22,34800,1,4,2,1,7350,14.22,2,2.0,1.0
13511,23,92700,2,2,1,0,5000,8.94,3,4.0,1.0
13512,26,92795,2,10,2,0,19000,10.37,6,4.0,1.0
13513,26,34656,1,2,0,0,5500,7.51,6,2.0,1.0
13514,25,93000,2,9,3,2,12000,16.77,5,4.0,1.0
13515,21,52000,0,5,2,0,12500,10.99,1,3.0,1.0
13516,25,93000,2,1,3,0,12000,6.62,5,2.0,1.0
13517,24,54996,0,0,2,1,12500,12.87,4,2.0,1.0
13518,23,93000,2,5,5,0,2000,7.9,3,4.0,1.0
13519,26,51000,0,10,5,3,12500,14.18,6,4.0,0.0
13520,22,93000,2,6,2,0,3600,7.9,2,3.0,1.0
13521,26,93000,2,0,5,0,8000,6.99,6,2.0,1.0
13522,26,93000,2,10,5,0,6000,10.99,6,3.0,1.0
13523,25,93000,2,3,5,1,2000,15.23,5,4.0,1.0
13524,24,34500,1,8,1,0,2000,11.71,4,3.0,1.0
13525,23,81000,2,0,5,0,16000,11.99,3,3.0,0.0
13526,22,60000,0,6,0,0,12500,10.59,2,4.0,1.0
13527,24,60000,0,4,1,0,12500,11.49,4,2.0,1.0
13528,23,60000,0,4,0,0,12500,10.25,3,3.0,1.0
13529,25,60000,0,4,1,0,12500,11.89,5,2.0,1.0
13530,24,54000,0,2,3,3,12500,14.5,4,4.0,0.0
13531,22,62000,0,6,2,0,12500,7.29,2,2.0,1.0
13532,22,63000,0,2,1,0,12500,10.25,2,3.0,1.0
13533,26,93000,2,4,0,1,5600,10.99,6,4.0,1.0
13534,22,65000,0,1,1,0,12500,6.91,2,2.0,1.0
13535,26,93000,2,8,2,0,17500,7.51,6,4.0,1.0
13536,23,65000,0,0,1,0,12500,11.48,3,4.0,1.0
13537,23,93000,1,7,3,1,25000,12.73,3,3.0,1.0
13538,25,93000,2,5,2,0,12000,7.88,5,4.0,1.0
13539,23,93000,1,7,3,0,10000,9.88,3,3.0,1.0
13540,21,93000,2,4,1,1,9800,12.73,1,3.0,1.0
13541,24,70000,0,3,4,0,12500,7.88,4,3.0,1.0
13542,25,80400,0,2,3,0,12500,9.38,5,2.0,1.0
13543,23,84000,0,0,5,0,12500,6.54,3,4.0,1.0
13544,24,73000,0,6,5,2,12500,6.0,4,2.0,0.0
13545,23,34188,1,4,3,0,3200,7.14,3,3.0,1.0
13546,26,95000,0,3,2,1,12500,12.61,6,2.0,1.0
13547,24,93000,2,3,3,1,18000,11.78,4,3.0,1.0
13548,23,93000,2,5,3,0,3000,7.12,3,3.0,1.0
13549,22,93000,2,6,3,0,7500,10.99,2,4.0,1.0
13550,25,93080,2,3,5,1,8450,13.49,5,2.0,1.0
13551,24,110000,0,1,5,0,12500,9.62,4,4.0,1.0
13552,25,93200,2,9,1,2,25000,15.58,5,4.0,1.0
13553,22,93218,2,5,2,0,12000,11.49,2,3.0,1.0
13554,22,93240,2,6,0,0,7000,9.63,2,2.0,1.0
13555,26,93450,2,1,4,0,12000,11.26,6,2.0,1.0
13556,22,30000,0,0,2,0,12600,11.99,2,4.0,0.0
13557,25,42504,0,0,2,0,12600,11.26,5,3.0,1.0
13558,25,93500,2,1,4,1,14000,12.23,5,4.0,1.0
13559,26,93500,2,9,3,2,6250,14.83,6,3.0,1.0
13560,24,47250,0,5,1,1,12600,11.83,4,2.0,1.0
13561,22,74000,0,6,0,0,12600,10.65,2,3.0,1.0
13562,22,110000,0,3,5,0,12600,10.75,2,2.0,1.0
13563,23,69360,2,4,2,0,9600,10.99,3,4.0,0.0
13564,24,93600,2,4,2,0,3600,5.42,4,2.0,1.0
13565,22,190000,0,3,1,0,12600,6.92,2,4.0,1.0
13566,22,93600,2,6,1,0,5000,9.99,2,2.0,1.0
13567,21,93600,2,5,1,0,25000,10.36,1,3.0,1.0
13568,25,69360,2,2,2,4,22000,19.79,5,3.0,0.0
13569,25,93600,2,9,5,0,20000,10.62,5,3.0,1.0
13570,23,23000,0,3,1,1,12700,14.27,3,4.0,0.0
13571,22,93600,2,0,5,0,6000,10.99,2,2.0,1.0
13572,22,81996,2,6,0,0,10000,11.46,2,3.0,0.0
13573,23,70000,0,0,3,0,12700,10.99,3,2.0,1.0
13574,22,52000,0,3,2,2,12750,18.25,2,4.0,0.0
13575,25,94000,2,9,4,0,30000,10.65,5,4.0,1.0
13576,23,94000,2,1,0,0,13000,6.03,3,4.0,1.0
13577,22,94000,2,6,0,1,35000,15.23,2,4.0,1.0
13578,24,32000,0,4,4,0,12800,12.42,4,3.0,0.0
13579,23,38500,0,8,5,0,12800,8.9,3,4.0,0.0
13580,26,94000,2,8,0,0,15000,6.17,6,2.0,1.0
13581,24,94000,2,4,1,0,25000,11.49,4,4.0,1.0
13582,22,40000,0,0,2,1,12800,8.9,2,2.0,0.0
13583,21,40000,0,4,3,1,12800,12.69,1,2.0,0.0
13584,23,40000,0,5,1,2,12800,16.0,3,3.0,0.0
13585,25,94000,2,5,2,0,20000,10.99,5,4.0,1.0
13586,26,42000,0,4,1,1,12800,10.59,6,2.0,1.0
13587,22,44400,0,3,1,1,12800,12.73,2,2.0,1.0
13588,26,94000,2,1,5,0,5000,7.68,6,3.0,1.0
13589,22,42200,0,6,3,2,12800,15.21,2,2.0,0.0
13590,23,46000,0,2,1,4,12800,19.41,3,3.0,0.0
13591,26,52992,0,6,4,0,12800,5.42,6,4.0,1.0
13592,22,94200,2,6,0,0,20000,8.88,2,2.0,1.0
13593,23,94200,2,6,1,0,18000,6.54,3,3.0,1.0
13594,22,94342,2,4,1,0,2400,10.59,2,4.0,1.0
13595,25,94400,2,4,0,0,35000,7.49,5,3.0,1.0
13596,24,56000,0,0,1,0,12800,10.99,4,4.0,1.0
13597,26,94500,1,10,3,0,2000,5.42,6,2.0,1.0
13598,25,94500,2,5,4,0,13500,10.0,5,2.0,1.0
13599,23,58000,0,1,2,0,12800,12.42,3,2.0,1.0
13600,23,60000,0,2,5,0,12800,10.59,3,4.0,1.0
13601,22,94692,2,5,1,0,20000,11.49,2,4.0,1.0
13602,26,60000,0,7,3,1,12800,12.84,6,2.0,1.0
13603,23,94800,2,7,5,1,6000,14.27,3,3.0,1.0
13604,26,94800,2,10,5,0,14000,6.03,6,4.0,1.0
13605,23,82800,2,1,4,0,12000,9.76,3,2.0,0.0
13606,23,94940,2,4,3,0,2000,5.42,3,3.0,1.0
13607,23,94965,2,3,1,1,8000,13.22,3,2.0,1.0
13608,25,94976,2,5,5,0,20000,10.74,5,3.0,1.0
13609,23,64000,0,6,1,1,12800,14.35,3,4.0,1.0
13610,23,95000,2,0,3,0,10000,9.91,3,3.0,1.0
13611,23,95000,2,7,1,0,19000,7.51,3,4.0,1.0
13612,21,71232,0,5,3,2,12800,14.96,1,4.0,1.0
13613,23,95000,2,4,2,0,4400,7.9,3,3.0,1.0
13614,24,77385,0,4,2,0,12800,10.99,4,4.0,1.0
13615,23,70550,2,7,2,0,15000,8.9,3,4.0,0.0
13616,23,95000,2,7,1,0,35000,7.9,3,4.0,1.0
13617,24,78600,0,0,4,2,12800,14.11,4,4.0,0.0
13618,25,103000,0,9,4,2,12800,15.7,5,4.0,1.0
13619,24,95000,2,1,0,0,7450,12.69,4,4.0,1.0
13620,22,95000,2,2,5,0,24000,7.9,2,4.0,1.0
13621,22,95000,2,4,1,0,6400,7.9,2,4.0,1.0
13622,24,95000,2,7,4,0,10000,10.65,4,4.0,1.0
13623,24,95000,2,7,5,0,15000,12.69,4,2.0,1.0
13624,26,35000,0,10,2,1,12875,10.99,6,2.0,0.0
13625,26,95000,2,10,0,0,6600,7.51,6,4.0,1.0
13626,22,31760,0,3,0,0,12875,12.53,2,4.0,0.0
13627,26,95000,2,10,3,1,15000,15.96,6,2.0,1.0
13628,21,44000,0,0,1,2,12875,15.31,1,2.0,0.0
13629,22,95000,2,3,5,0,7200,11.49,2,2.0,1.0
13630,24,58155,0,8,4,3,12950,10.99,4,4.0,1.0
13631,22,50000,0,0,5,0,13000,12.42,2,2.0,1.0
13632,23,95000,2,8,2,1,7200,14.79,3,4.0,1.0
13633,23,44000,0,1,1,3,13000,18.39,3,3.0,0.0
13634,22,50000,0,3,2,1,13000,12.23,2,3.0,1.0
13635,26,50000,0,0,4,0,13000,10.99,6,3.0,1.0
13636,22,33716,1,6,1,0,13750,6.92,2,2.0,1.0
13637,26,95000,2,1,0,0,24000,10.99,6,3.0,1.0
13638,23,44000,0,0,4,4,13000,17.26,3,3.0,0.0
13639,23,95000,2,7,3,0,12000,11.99,3,3.0,1.0
13640,26,50000,0,0,2,1,13000,12.09,6,3.0,1.0
13641,26,95000,2,9,1,2,25000,16.89,6,2.0,1.0
13642,24,45996,0,1,2,1,13000,13.47,4,2.0,0.0
13643,24,83000,2,2,5,2,28000,16.49,4,3.0,0.0
13644,24,95000,2,3,5,0,35000,11.99,4,2.0,1.0
13645,25,52000,0,3,0,2,13000,15.31,5,2.0,1.0
13646,25,95000,2,5,3,0,18000,10.99,5,3.0,1.0
13647,22,95000,2,0,1,0,10400,5.42,2,4.0,1.0
13648,22,52128,0,6,3,0,13000,8.94,2,2.0,1.0
13649,23,95000,2,3,2,0,9950,8.49,3,4.0,1.0
13650,24,95000,2,4,2,1,5750,10.99,4,4.0,1.0
13651,22,48000,0,3,4,0,13000,7.88,2,3.0,0.0
13652,22,95000,2,2,2,0,5000,10.59,2,2.0,1.0
13653,25,95000,2,0,5,0,15000,11.49,5,3.0,1.0
13654,24,95000,1,4,4,1,10000,15.23,4,3.0,1.0
13655,26,54000,0,3,4,3,13000,17.93,6,2.0,1.0
13656,22,95000,2,0,2,0,9000,8.49,2,2.0,1.0
13657,25,55000,0,9,4,0,13000,7.51,5,4.0,1.0
13658,23,95000,2,6,1,1,20000,14.17,3,4.0,1.0
13659,22,33600,1,4,0,1,12000,13.06,2,4.0,1.0
13660,23,83000,2,7,1,0,24175,11.11,3,2.0,0.0
13661,26,95000,2,1,3,0,15000,10.37,6,4.0,1.0
13662,24,56000,0,2,5,0,13000,11.83,4,4.0,1.0
13663,24,95000,1,8,0,1,4800,13.43,4,3.0,1.0
13664,23,33600,1,4,3,0,4000,5.79,3,4.0,1.0
13665,23,95000,2,7,5,0,4500,6.92,3,3.0,1.0
13666,26,95000,2,9,3,2,17000,15.65,6,2.0,1.0
13667,25,95000,2,8,1,0,6800,9.63,5,4.0,1.0
13668,22,60000,0,6,3,0,13000,9.99,2,4.0,1.0
13669,21,33600,1,6,0,1,9600,13.98,1,4.0,1.0
13670,24,95000,2,0,2,0,12000,10.36,4,4.0,1.0
13671,22,95000,2,0,2,0,6875,6.54,2,2.0,1.0
13672,22,60000,0,0,5,0,13000,8.94,2,2.0,1.0
13673,25,62000,0,2,4,0,13000,6.91,5,2.0,1.0
13674,24,33600,1,8,3,0,2500,6.39,4,3.0,1.0
13675,22,95000,2,1,1,1,7200,12.23,2,4.0,1.0
13676,21,33600,1,5,2,0,10000,7.88,1,2.0,1.0
13677,26,95000,2,10,1,0,7275,6.91,6,4.0,1.0
13678,22,64000,0,7,1,2,13000,14.11,2,3.0,1.0
13679,24,95000,1,8,1,3,25000,16.32,4,3.0,1.0
13680,21,33600,1,5,3,0,3000,11.83,1,4.0,1.0
13681,24,65000,0,6,1,1,13000,13.49,4,2.0,1.0
13682,23,95000,2,2,3,0,4000,7.88,3,3.0,1.0
13683,22,65000,0,3,1,3,13000,10.99,2,4.0,1.0
13684,22,95000,2,6,2,0,12000,7.51,2,3.0,1.0
13685,24,65004,0,0,3,0,13000,10.99,4,2.0,1.0
13686,24,95000,2,3,4,0,18000,7.88,4,2.0,1.0
13687,25,95000,2,4,1,0,6500,7.14,5,3.0,1.0
13688,23,60000,0,3,2,0,13000,7.66,3,4.0,0.0
13689,21,95000,2,5,3,0,15000,10.99,1,2.0,1.0
13690,24,67500,0,1,3,1,13000,13.98,4,3.0,1.0
13691,26,95000,2,0,1,2,20000,14.96,6,3.0,1.0
13692,26,95000,2,10,3,0,5000,9.88,6,2.0,1.0
13693,24,95000,2,8,3,2,16000,15.33,4,3.0,1.0
13694,23,95000,2,7,1,1,15000,12.73,3,4.0,1.0
13695,24,95000,2,2,3,0,20000,10.62,4,4.0,1.0
13696,24,95000,2,2,1,0,5000,7.88,4,3.0,1.0
13697,23,69996,0,8,1,0,13000,11.58,3,3.0,1.0
13698,22,95000,2,6,5,0,12000,10.99,2,4.0,1.0
13699,23,95000,1,2,1,0,10900,7.74,3,4.0,1.0
13700,24,70000,0,0,4,0,13000,7.9,4,3.0,1.0
13701,26,95000,1,0,2,0,1000,8.94,6,4.0,1.0
13702,23,95000,2,7,0,4,25000,18.78,3,4.0,1.0
13703,24,70000,0,2,5,0,13000,10.0,4,2.0,1.0
13704,26,95000,1,5,1,0,8000,10.99,6,2.0,1.0
13705,23,95000,2,7,1,0,14400,11.83,3,3.0,1.0
13706,23,83000,2,5,1,0,20000,11.83,3,4.0,0.0
13707,23,83000,2,5,5,2,5000,14.61,3,2.0,0.0
13708,24,75000,0,3,4,0,13000,10.99,4,4.0,1.0
13709,21,83000,2,5,0,1,15000,12.84,1,4.0,0.0
13710,23,95000,2,7,0,0,6000,7.68,3,3.0,1.0
13711,25,95000,2,0,3,0,4000,8.0,5,4.0,1.0
13712,23,75000,0,6,5,0,13000,6.91,3,2.0,1.0
13713,21,33009,1,5,3,0,12000,11.48,1,4.0,1.0
13714,23,33004,1,5,1,0,5000,8.59,3,4.0,1.0
13715,25,75000,0,4,5,0,13000,11.48,5,4.0,1.0
13716,23,76000,0,3,2,1,13000,10.99,3,2.0,1.0
13717,22,95000,2,3,0,0,10000,9.07,2,3.0,1.0
13718,24,95000,2,4,0,0,25000,10.08,4,4.0,1.0
13719,25,83195,0,9,0,0,13000,11.71,5,3.0,1.0
13720,24,84000,0,3,2,0,13000,11.83,4,3.0,1.0
13721,25,95000,2,7,0,0,5000,7.43,5,2.0,1.0
13722,25,95004,1,9,1,0,2800,9.91,5,3.0,1.0
13723,23,86000,0,6,1,0,13000,10.62,3,3.0,1.0
13724,21,83004,2,2,5,2,10000,15.28,1,4.0,0.0
13725,24,95004,2,0,2,1,18000,13.35,4,3.0,1.0
13726,25,87000,0,6,5,0,13000,7.29,5,2.0,1.0
13727,26,95004,2,10,4,0,24250,8.88,6,3.0,1.0
13728,24,95004,2,8,3,0,16000,5.79,4,4.0,1.0
13729,23,90000,0,4,5,1,13000,12.73,3,2.0,1.0
13730,25,95004,2,9,1,0,18000,7.51,5,4.0,1.0
13731,23,95004,2,4,3,0,10000,7.51,3,4.0,1.0
13732,22,95004,1,6,1,0,7200,10.95,2,4.0,1.0
13733,24,90000,0,0,0,0,13000,8.94,4,4.0,1.0
13734,25,95111,2,9,0,1,18000,14.72,5,4.0,1.0
13735,24,83290,2,5,5,0,6000,9.32,4,3.0,0.0
13736,23,95327,1,4,3,0,4325,7.74,3,2.0,1.0
13737,21,95400,2,0,0,0,12000,5.42,1,2.0,1.0
13738,26,95400,2,8,0,1,5000,12.68,6,3.0,1.0
13739,26,69700,0,4,2,2,13000,14.42,6,2.0,0.0
13740,24,110000,0,4,5,0,13000,8.9,4,2.0,1.0
13741,26,110400,0,9,1,0,13000,7.9,6,3.0,1.0
13742,24,95610,2,8,3,0,6000,10.99,4,4.0,1.0
13743,23,95620,2,7,1,2,13500,14.96,3,4.0,1.0
13744,24,90100,0,6,2,0,13000,12.69,4,4.0,0.0
13745,24,33000,1,7,3,0,14000,10.99,4,2.0,1.0
13746,23,120000,0,7,0,0,13000,11.71,3,4.0,1.0
13747,26,108000,0,3,4,2,13000,15.99,6,3.0,0.0
13748,24,83904,2,8,5,2,16000,16.07,4,4.0,0.0
13749,25,96000,2,6,4,1,21000,14.65,5,3.0,1.0
13750,24,96000,2,8,4,0,35000,7.9,4,4.0,1.0
13751,25,96000,2,4,3,0,10925,12.69,5,4.0,1.0
13752,22,71400,2,4,2,1,21600,15.27,2,2.0,0.0
13753,22,96000,2,0,1,0,3000,7.9,2,3.0,1.0
13754,22,96000,2,4,1,0,5500,12.69,2,3.0,1.0
13755,25,96000,2,9,0,2,35000,18.25,5,2.0,1.0
13756,22,96000,2,6,1,1,6000,13.49,2,3.0,1.0
13757,23,96000,2,4,0,0,9000,6.62,3,4.0,1.0
13758,25,96000,2,9,2,0,14000,6.03,5,3.0,1.0
13759,23,96000,2,5,0,0,1500,6.62,3,3.0,1.0
13760,26,96000,2,10,4,3,24000,19.42,6,4.0,1.0
13761,25,57840,0,5,2,0,13600,9.99,5,2.0,1.0
13762,24,96000,2,5,5,0,5000,8.9,4,4.0,1.0
13763,25,96000,2,5,5,0,35000,7.49,5,3.0,1.0
13764,25,68000,0,2,5,0,13600,10.0,5,3.0,1.0
13765,22,70000,0,5,0,0,13600,7.29,2,4.0,1.0
13766,24,96000,2,1,4,0,4800,11.99,4,3.0,1.0
13767,26,96000,2,3,0,0,10000,5.42,6,3.0,1.0
13768,22,70000,0,6,0,0,13600,12.21,2,4.0,1.0
13769,25,73000,0,9,0,0,13600,11.99,5,2.0,1.0
13770,23,78625,0,3,0,0,13600,9.88,3,3.0,1.0
13771,25,96000,2,10,3,0,20000,6.99,5,3.0,1.0
13772,23,96000,2,2,2,0,12000,7.49,3,4.0,1.0
13773,24,96000,2,8,4,0,11000,5.99,4,2.0,1.0
13774,23,85000,0,5,0,0,13600,6.03,3,3.0,1.0
13775,24,96000,2,6,3,0,12000,5.42,4,4.0,1.0
13776,25,33000,1,7,3,0,8000,10.38,5,2.0,1.0
13777,23,96000,1,8,2,1,8000,13.49,3,3.0,1.0
13778,24,96000,2,8,3,0,4200,5.99,4,3.0,1.0
13779,26,64900,0,4,2,0,13625,10.99,6,3.0,1.0
13780,23,96000,2,7,1,0,4000,5.42,3,2.0,1.0
13781,23,96000,2,1,1,0,10000,7.49,3,3.0,1.0
13782,22,96000,2,6,1,0,9000,7.49,2,4.0,1.0
13783,25,33000,0,0,5,3,13650,16.35,5,4.0,0.0
13784,21,33000,1,2,1,1,11000,13.11,1,3.0,1.0
13785,24,96000,2,2,3,0,4200,10.99,4,4.0,1.0
13786,24,33000,1,9,3,1,8000,14.26,4,3.0,1.0
13787,21,33000,1,4,1,2,5000,14.61,1,3.0,1.0
13788,25,84000,2,9,5,2,5000,16.02,5,3.0,0.0
13789,26,96000,2,6,2,0,20000,11.11,6,4.0,1.0
13790,23,96000,2,2,0,0,7000,5.79,3,3.0,1.0
13791,26,96000,2,4,3,0,11625,10.0,6,3.0,1.0
13792,26,96000,2,10,3,0,8000,7.29,6,4.0,1.0
13793,22,96000,2,6,3,1,25000,13.8,2,4.0,1.0
13794,23,96000,2,0,3,0,20000,11.11,3,2.0,1.0
13795,23,33000,1,5,3,0,3600,11.58,3,4.0,1.0
13796,25,45000,0,3,2,3,13650,18.79,5,2.0,0.0
13797,25,96000,2,9,5,0,18250,11.11,5,4.0,1.0
13798,25,71400,2,9,2,2,25000,14.09,5,2.0,0.0
13799,22,96000,2,2,1,0,12000,10.99,2,3.0,1.0
13800,26,96000,2,0,4,0,16000,5.79,6,2.0,1.0
13801,21,30000,0,0,5,2,13750,15.05,1,4.0,0.0
13802,25,35000,0,0,5,0,13750,7.51,5,4.0,0.0
13803,25,84000,2,9,0,2,3500,14.84,5,2.0,0.0
13804,22,96000,2,3,1,0,20000,7.88,2,3.0,1.0
13805,26,32956,1,10,2,0,10000,8.49,6,3.0,1.0
13806,22,53591,0,6,1,2,13750,14.96,2,2.0,1.0
13807,23,96000,2,1,3,0,5000,10.38,3,4.0,1.0
13808,21,32868,1,2,3,1,2500,13.61,1,3.0,1.0
13809,23,32800,1,3,3,0,8000,7.29,3,3.0,1.0
13810,22,96000,2,4,3,0,8000,7.88,2,4.0,1.0
13811,24,96000,2,5,5,0,15000,7.51,4,4.0,1.0
13812,22,32760,1,2,3,1,7000,11.78,2,4.0,1.0
13813,23,96000,2,7,5,0,5000,7.51,3,2.0,1.0
13814,24,32700,1,8,1,0,4200,7.29,4,2.0,1.0
13815,24,96000,2,8,2,0,2000,10.38,4,3.0,1.0
13816,24,79000,0,2,4,0,13800,8.49,4,2.0,1.0
13817,25,80600,0,9,0,0,13800,11.99,5,3.0,1.0
13818,25,96000,2,6,1,0,20000,10.99,5,2.0,1.0
13819,25,96000,1,0,1,0,4000,9.88,5,3.0,1.0
13820,24,105000,0,2,3,0,13800,7.66,4,2.0,1.0
13821,22,96000,2,3,3,0,5000,10.99,2,4.0,1.0
13822,26,96000,2,3,1,1,12000,13.11,6,4.0,1.0
13823,23,96000,2,4,1,0,20000,10.99,3,3.0,1.0
13824,23,32500,1,2,3,1,5000,13.99,3,3.0,1.0
13825,25,32500,1,9,2,0,3600,10.99,5,4.0,1.0
13826,26,96000,2,1,4,0,10000,10.99,6,4.0,1.0
13827,22,71400,2,2,2,2,15000,14.96,2,3.0,0.0
13828,26,71400,1,9,2,3,16500,16.45,6,3.0,0.0
13829,26,117500,0,0,3,0,13800,7.49,6,3.0,1.0
13830,24,32500,1,2,1,2,5600,14.42,4,3.0,1.0
13831,26,96000,2,4,4,3,20000,16.7,6,4.0,1.0
13832,25,96000,2,0,3,0,5000,11.83,5,4.0,1.0
13833,25,76400,0,3,3,0,13900,10.62,5,4.0,1.0
13834,21,96000,1,1,1,0,7000,12.53,1,4.0,1.0
13835,24,96000,2,7,4,1,6000,13.92,4,4.0,1.0
13836,26,42000,0,3,3,1,14000,6.92,6,2.0,0.0
13837,23,96000,3,3,1,3,12000,10.99,3,2.0,1.0
13838,26,42000,0,4,5,1,14000,9.45,6,2.0,0.0
13839,22,96000,2,3,1,1,11400,13.04,2,2.0,1.0
13840,25,84000,2,0,1,4,2125,15.01,5,4.0,0.0
13841,24,42996,0,2,2,1,14000,7.51,4,2.0,0.0
13842,23,96060,2,7,2,0,10000,5.42,3,2.0,1.0
13843,24,96216,2,5,3,0,14400,7.88,4,4.0,1.0
13844,23,96260,2,4,1,2,25200,15.65,3,2.0,1.0
13845,26,96300,2,10,0,0,15000,6.17,6,3.0,1.0
13846,22,96384,2,6,3,0,18000,10.25,2,3.0,1.0
13847,25,96500,2,0,0,0,10000,6.17,5,2.0,1.0
13848,26,96500,2,4,3,0,18000,7.51,6,4.0,1.0
13849,24,96500,2,1,1,3,14000,17.19,4,4.0,1.0
13850,26,96640,3,8,1,0,25000,11.58,6,2.0,1.0
13851,25,96720,2,9,1,0,18000,7.9,5,4.0,1.0
13852,25,39000,0,4,0,2,14000,16.49,5,3.0,0.0
13853,24,96900,2,8,5,0,9300,6.17,4,2.0,1.0
13854,23,97000,2,5,1,0,12000,9.91,3,2.0,1.0
13855,25,97000,2,9,0,1,8000,10.99,5,4.0,1.0
13856,24,97000,2,3,5,1,6400,15.96,4,2.0,1.0
13857,26,97000,2,5,5,0,4000,6.62,6,4.0,1.0
13858,23,72250,2,7,2,2,35000,15.99,3,2.0,0.0
13859,22,97000,2,4,0,0,5000,6.99,2,4.0,1.0
13860,22,46000,0,6,1,0,14000,8.49,2,4.0,1.0
13861,23,97000,2,4,5,0,16000,6.62,3,2.0,1.0
13862,24,40000,0,4,2,2,14000,15.58,4,3.0,0.0
13863,24,97000,2,6,0,0,8000,11.11,4,4.0,1.0
13864,23,46800,0,4,1,0,14000,10.37,3,3.0,1.0
13865,23,97000,1,7,2,0,15000,9.63,3,4.0,1.0
13866,24,97000,2,2,5,1,22000,12.68,4,3.0,1.0
13867,23,97000,2,0,0,3,15000,16.4,3,3.0,1.0
13868,24,46800,0,4,5,0,14000,7.88,4,4.0,1.0
13869,22,97000,2,6,1,0,12975,6.91,2,4.0,1.0
13870,26,97000,2,4,2,1,6000,13.61,6,3.0,1.0
13871,23,97000,2,1,0,0,5000,7.51,3,3.0,1.0
13872,24,97000,2,6,4,1,6800,13.61,4,4.0,1.0
13873,23,42000,0,2,0,2,14000,16.89,3,3.0,0.0
13874,25,97000,2,9,4,2,25000,14.59,5,2.0,1.0
13875,23,97000,2,7,1,0,4800,10.99,3,2.0,1.0
13876,22,97000,2,6,2,1,10000,13.57,2,3.0,1.0
13877,24,49150,0,4,1,0,14000,11.71,4,3.0,1.0
13878,23,97000,2,8,0,3,4000,16.32,3,3.0,1.0
13879,26,44000,0,10,5,2,14000,14.83,6,2.0,0.0
13880,23,97000,2,7,3,1,1800,10.99,3,2.0,1.0
13881,22,97000,2,0,1,1,7500,11.34,2,4.0,1.0
13882,24,97000,2,2,4,1,12000,10.28,4,2.0,1.0
13883,26,85200,2,5,4,3,14000,10.99,6,2.0,0.0
13884,26,97333,1,3,4,0,10000,5.99,6,2.0,1.0
13885,24,50000,0,2,4,0,14000,9.88,4,2.0,1.0
13886,24,50004,0,0,1,0,14000,12.21,4,3.0,1.0
13887,25,85584,2,10,5,3,24000,17.19,5,2.0,0.0
13888,23,97600,2,7,2,0,14500,7.51,3,2.0,1.0
13889,25,97700,2,6,0,0,8000,7.49,5,2.0,1.0
13890,24,97700,2,5,3,0,25000,11.12,4,3.0,1.0
13891,26,97700,2,1,5,0,10400,9.32,6,3.0,1.0
13892,23,97781,2,7,2,0,5575,6.54,3,3.0,1.0
13893,23,97781,2,7,3,0,15000,6.54,3,3.0,1.0
13894,23,52000,0,7,1,0,14000,6.91,3,3.0,1.0
13895,23,32000,1,7,1,1,3500,15.27,3,3.0,1.0
13896,22,85992,2,6,5,2,3500,14.74,2,3.0,0.0
13897,24,98000,1,8,4,0,12000,6.03,4,3.0,1.0
13898,23,52800,0,4,3,1,14000,14.27,3,3.0,1.0
13899,24,98000,2,5,4,0,10000,11.71,4,3.0,1.0
13900,24,98000,2,8,3,0,10000,6.62,4,3.0,1.0
13901,21,53000,0,2,1,1,14000,14.65,1,3.0,1.0
13902,25,98000,2,9,1,0,2000,5.42,5,4.0,1.0
13903,24,98000,1,8,3,0,12000,7.49,4,2.0,1.0
13904,22,32000,1,2,2,0,3000,6.99,2,4.0,1.0
13905,26,98000,2,5,2,0,12000,8.49,6,3.0,1.0
13906,23,98000,1,6,1,2,10000,18.07,3,3.0,1.0
13907,21,98000,2,5,0,0,6000,10.59,1,4.0,1.0
13908,24,98000,2,8,0,0,6500,11.11,4,3.0,1.0
13909,25,54000,0,2,0,0,14000,10.99,5,4.0,1.0
13910,25,86000,2,9,4,0,5000,10.36,5,2.0,0.0
13911,22,54000,0,0,2,0,14000,7.14,2,2.0,1.0
13912,22,98000,2,5,1,2,25000,14.46,2,3.0,1.0
13913,24,98000,2,4,2,0,5000,5.79,4,2.0,1.0
13914,23,98000,2,7,3,0,10000,10.99,3,4.0,1.0
13915,22,48000,0,1,0,1,14000,13.92,2,3.0,0.0
13916,25,86000,2,7,5,2,24000,10.99,5,2.0,0.0
13917,22,86000,2,7,1,1,18000,13.48,2,2.0,0.0
13918,26,98000,2,7,3,0,14000,7.88,6,3.0,1.0
13919,24,86000,2,0,0,0,20000,10.99,4,4.0,0.0
13920,20,98000,2,4,1,2,24250,10.99,2,4.0,1.0
13921,25,55000,0,9,4,0,14000,6.62,5,2.0,1.0
13922,26,55000,0,2,1,0,14000,9.99,6,4.0,1.0
13923,23,98000,2,3,3,0,10000,8.94,3,3.0,1.0
13924,24,98000,2,8,2,0,25000,11.83,4,3.0,1.0
13925,23,86000,2,7,5,2,4800,16.0,3,3.0,0.0
13926,23,98000,2,4,1,0,14500,8.94,3,3.0,1.0
13927,23,32000,1,4,0,1,7500,12.98,3,3.0,1.0
13928,25,98000,2,3,4,0,1000,11.14,5,4.0,1.0
